title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
Delaware Investments National Municipal Income Fund ( NYSE :VFL) Shares Up 1.3%,urn:contentItem:676V-H1P1-F03R-N1MY-00000-00,2022-12-31,"December 31, 2022 Saturday",229,3,U.S. Federal; Delaware,2022-12-31,Watchlist News,,News,Available,484299,AMCN-135127,550 words,,550,English,44153
Elon Takes Center Stage in Delaware,urn:contentItem:678W-V3D1-JBSN-1539-00000-00,2023-01-04,"January 4, 2023 Wednesday",229,4,U.S. Federal; Delaware; Iowa,2023-01-04,The Deal Pipeline,by David Marcus,News,Available,244689,DADEAL2023,1319 words,by David Marcus,1319,English,44153
DELAWARE TO SOLICIT WATER QUALITY IMPROVEMENT PROJECTS WITH BIPARTISAN INFRASTRUCTURE LAW FUNDING,urn:contentItem:6781-SYC1-JDKC-R1S9-00000-00,2023-01-05,"January 5, 2023 Thursday",228,5,U.S. Federal; Delaware,2023-01-05,US Fed News,,News,Available,282801,USFDNW2023,551 words,,551,English,44153
Delaware Cases To Watch In 2023,urn:contentItem:6782-BG81-JBWC-W4JX-00000-00,2023-01-02,"January 2, 2023 Monday",226,6,U.S. Federal; Delaware,2023-01-02,Law360 Legal News - Corporate,Jeff Montgomery,News,Available,475178,LAWLNW2023,2225 words,Jeff Montgomery,2225,English,44153
DELAWARE CONTRIBUTES YOUTH OVERDOSE DEATH DATA FOR CENTERS FOR DISEASE CONTROL AND PREVENTION'S REPORT,urn:contentItem:677G-5BH1-DYTH-G0SD-00000-00,2023-01-03,"January 3, 2023 Tuesday",226,7,U.S. Federal; Delaware,2023-01-03,States News Service,States News Service,News,Available,8058,SNS2023,827 words,States News Service,827,English,44153
DELAWARE CONTRIBUTES YOUTH OVERDOSE DEATH DATA FOR CENTERS FOR DISEASE CONTROL AND PREVENTION'S REPORT,urn:contentItem:677K-VPP1-JDKC-R0SF-00000-00,2023-01-03,"January 3, 2023 Tuesday",226,8,U.S. Federal; Delaware,2023-01-03,US Fed News,,News,Available,282801,USFDNW2023,804 words,,804,English,44153
DELAWARE CONTRIBUTES YOUTH OVERDOSE DEATH DATA FOR CENTERS FOR DISEASE CONTROL AND PREVENTION'S REPORT,urn:contentItem:6783-RYC1-F12F-F4TP-00000-00,2023-01-03,"January 3, 2023 Tuesday",226,9,U.S. Federal; Delaware,2023-01-03,US States News,,News,Available,296938,USSTNW2023,816 words,,816,English,44153
Delaware Court of Chancery Adds New Masters,urn:contentItem:678W-V3D1-JBSN-152Y-00000-00,2023-01-04,"January 4, 2023 Wednesday",225,10,U.S. Federal; Delaware; New York,2023-01-04,The Deal Pipeline,by David Marcus,News,Available,244689,DADEAL2023,263 words,by David Marcus,263,English,44153
DELAWARE ENVIRONMENTAL STEWARDSHIP AWARDEES ANNOUNCED DURING DELAWARE AG WEEK,urn:contentItem:6793-G5N1-JCBF-S44R-00000-00,2023-01-10,"January 10, 2023 Tuesday",235,1,U.S. Federal; Delaware; Maryland; North Carolina,2023-01-10,States News Service,States News Service,News,Available,8058,SNS2023,436 words,States News Service,436,English,50422
DELAWARE ENVIRONMENTAL STEWARDSHIP AWARDEES ANNOUNCED DURING DELAWARE AG WEEK,urn:contentItem:6793-MVC1-F12F-F1X7-00000-00,2023-01-10,"January 10, 2023 Tuesday",235,2,U.S. Federal; Delaware; Maryland; North Carolina,2023-01-10,US Fed News,,News,Available,282801,USFDNW2023,477 words,,477,English,50422
"DELAWARE OFFICE OF ANIMAL WELFARE, DELAWARE STATE POLICE RESCUE 14 DOGS; FIVE DELAWARE AND MARYLAND RESIDENTS FACE FELONY CHARGES RELATED TO DOG FIGHTING",urn:contentItem:6799-F8V1-JCBF-S1T3-00000-00,2023-01-11,"January 11, 2023 Wednesday",235,3,U.S. Federal; Delaware; Maryland,2023-01-11,States News Service,States News Service,News,Available,8058,SNS2023,397 words,States News Service,397,English,50422
"DELAWARE OFFICE OF ANIMAL WELFARE, DELAWARE STATE POLICE RESCUE 14 DOGS; 5 RESIDENTS FACE FELONY DOG FIGHTING CHARGES",urn:contentItem:679H-RXX1-F12F-F30W-00000-00,2023-01-11,"January 11, 2023 Wednesday",234,4,U.S. Federal; Delaware; Maryland,2023-01-11,US Fed News,,News,Available,282801,USFDNW2023,560 words,,560,English,50422
"DELAWARE OFFICE OF ANIMAL WELFARE, DELAWARE STATE POLICE RESCUE 14 DOGS; 5 RESIDENTS FACE FELONY DOG FIGHTING CHARGES",urn:contentItem:6799-F8V1-JCBF-S1T1-00000-00,2023-01-11,"January 11, 2023 Wednesday",233,5,U.S. Federal; Delaware; Maryland,2023-01-11,States News Service,States News Service,News,Available,8058,SNS2023,409 words,States News Service,409,English,50422
Delaware Investments National Municipal Income Fund Plans Monthly Dividend of $0.05 ( NYSE :VFL),urn:contentItem:678H-R1C1-JB40-X1MY-00000-00,2023-01-08,"January 8, 2023 Sunday",231,6,U.S. Federal; Delaware,2023-01-08,American Banking and Market News,,News,Available,439934,AMBNWS2023,493 words,,493,English,50422
Delaware Ruling Increases Scrutiny Of SPAC Economic Costs,urn:contentItem:67B6-26M1-JBWC-W2GB-00000-00,2023-01-12,"January 12, 2023 Thursday",230,7,U.S. Federal; Delaware; International,2023-01-12,Law360 Legal News - Corporate,Tom Zanki,News,Available,475178,LAWLNW2023,1752 words,Tom Zanki,1752,English,50422
FUNDING AVAILABLE FOR DELAWARE COMMUNITIES SEEKING TO IMPROVE TREE CANOPY,urn:contentItem:678S-0FH1-JCBF-S3M3-00000-00,2023-01-09,"January 9, 2023 Monday",229,8,U.S. Federal; Delaware,2023-01-09,States News Service,States News Service,News,Available,8058,SNS2023,458 words,States News Service,458,English,50422
FUNDING AVAILABLE FOR DELAWARE COMMUNITIES SEEKING TO IMPROVE TREE CANOPY,urn:contentItem:678W-NXY1-F12F-F41H-00000-00,2023-01-09,"January 9, 2023 Monday",229,9,U.S. Federal; Delaware,2023-01-09,US Fed News,,News,Available,282801,USFDNW2023,491 words,,491,English,50422
Delaware Chancery Court Denies Dismissal of Challenge to SPAC Merger Disclosures,urn:contentItem:6787-N8W1-F03R-N4KJ-00000-00,2023-01-06,"January 6, 2023 Friday",227,10,U.S. Federal; Delaware,2023-01-06,JD Supra,Proskauer - Corporate Defense and Disputes,News,Available,484257,JSUP-5263,2082 words,Proskauer - Corporate Defense and Disputes,2082,English,50422
"Blumenthal Nordrehaug Bhowmik De Blouw LLP , File Suit Against The Millennium Group of Delaware, Inc. , in PAGA-Only Action, Alleging California Labor Code Violations",urn:contentItem:679M-K531-JB72-140Y-00000-00,2023-01-13,"January 13, 2023 Friday",234,1,U.S. Federal; California,2023-01-13,PR Newswire,,News,Available,8054,PRNEWS2023,462 words,,462,English,46345
Privia Health Enters Delaware with Beebe Healthcare; Launches Ninth ACO,urn:contentItem:67J6-2011-JDJN-6154-00000-00,2023-01-18,"January 18, 2023 Wednesday",233,2,U.S. Federal; Delaware,2023-01-18,Pharma & Healthcare Monitor Worldwide,,News,Available,428557,PHARMO2023,492 words,,492,English,46345
Delaware Department of Natural Resources & Environmental Control: Piping Plovers in Delaware Experience Modest Nesting Success in 2022,urn:contentItem:67CW-S601-JC11-11PW-00000-00,2023-01-18,"January 18, 2023 Wednesday",233,3,U.S. Federal; Delaware,2023-01-18,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2023,464 words,Targeted News Service,464,English,46345
Privia Health Enters Delaware with Beebe Healthcare; Launches Ninth ACO,urn:contentItem:67BG-6VF1-JDPV-B432-00000-00,2023-01-17,"January 17, 2023 Tuesday",232,4,U.S. Federal; Delaware; Virginia,2023-01-17,GlobeNewswire,,News,Available,222091,PRIZNE2023,526 words,,526,English,46345
"Delaware Investments Dividend and Income Fund, Inc. ( NYSE :DDF) Announces Monthly Dividend of $0.06",urn:contentItem:67BF-PMC1-DXK2-M33V-00000-00,2023-01-17,"January 17, 2023 Tuesday",231,5,U.S. Federal,2023-01-17,American Banking and Market News,,News,Available,439934,AMBNWS2023,537 words,,537,English,46345
Delaware Enhanced Global Dividend and Income Fund ( NYSE : DEX ) Declares Dividend Increase - $0.05 Per Share,urn:contentItem:67BN-G101-JB40-X02J-00000-00,2023-01-18,"January 18, 2023 Wednesday",231,6,U.S. Federal; Alaska,2023-01-18,American Banking and Market News,,News,Available,439934,AMBNWS2023,587 words,,587,English,46345
PIPING PLOVERS IN DELAWARE EXPERIENCE MODEST NESTING SUCCESS IN 2022,urn:contentItem:67BF-RX31-JCBF-S2HK-00000-00,2023-01-17,"January 17, 2023 Tuesday",230,7,U.S. Federal; Delaware,2023-01-17,States News Service,States News Service,News,Available,8058,SNS2023,511 words,States News Service,511,English,46345
PIPING PLOVERS IN DELAWARE EXPERIENCE MODEST NESTING SUCCESS IN 2022,urn:contentItem:67BK-KNP1-JDKC-R3PB-00000-00,2023-01-17,"January 17, 2023 Tuesday",230,8,U.S. Federal; Delaware,2023-01-17,US Fed News,,News,Available,282801,USFDNW2023,609 words,,609,English,46345
"Delaware Investments Dividend and Income Fund, Inc. ( NYSE :DDF) to Issue Monthly Dividend of $0.06",urn:contentItem:67BP-3SB1-JCMN-Y1S7-00000-00,2023-01-18,"January 18, 2023 Wednesday",230,9,U.S. Federal; Alaska,2023-01-18,Transcript Daily,,News,Available,484294,AMCN-10009368,700 words,,700,English,46345
Delaware Enhanced Global Dividend and Income Fund ( NYSE : DEX ) Declares Dividend Increase - $0.05 Per Share,urn:contentItem:67BP-3SB1-JCMN-Y1SJ-00000-00,2023-01-18,"January 18, 2023 Wednesday",230,10,U.S. Federal; Alaska,2023-01-18,Transcript Daily,,News,Available,484294,AMCN-10009368,738 words,,738,English,46345
DELAWARE RELEASES K-12 MATHEMATICS FRAMEWORK,urn:contentItem:67C7-H981-F0J7-5542-00000-00,2023-01-20,"January 20, 2023 Friday",235,1,U.S. Federal; Delaware; New Mexico,2023-01-20,US Fed News,,News,Available,282801,USFDNW2023,589 words,,589,English,49420
Delaware Court of Chancery Issues Two Opinions in the SPAC Context,urn:contentItem:67DC-VC31-F03R-N4PC-00000-00,2023-01-26,"January 26, 2023 Thursday",233,2,U.S. Federal; Delaware,2023-01-26,JD Supra,Wilson Sonsini Goodrich & Rosati,News,Available,484257,JSUP-5263,1055 words,Wilson Sonsini Goodrich & Rosati,1055,English,49420
"SENATORS CARPER, COONS SEEKING APPLICATIONS FOR U.S. DISTRICT COURT FOR THE DISTRICT OF DELAWARE JUDGE Sen. Thomas R. Carper (D- DE ) News Release",urn:contentItem:67CY-WG01-JCCP-008T-00000-00,2023-01-23,"January 23, 2023",232,3,U.S. Federal; Delaware,2023-01-23,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2023,209 words,,209,English,49420
DELAWARE NONPROFITS SHARE IN GRANT FUNDS TO PROMOTE FINANCIAL LITERACY,urn:contentItem:67D9-PDT1-F0J7-5079-00000-00,2023-01-25,"January 25, 2023 Wednesday",232,4,U.S. Federal; Delaware,2023-01-25,US Fed News,,News,Available,282801,USFDNW2023,574 words,,574,English,49420
DELAWARE NONPROFITS SHARE IN GRANT FUNDS TO PROMOTE FINANCIAL LITERACY,urn:contentItem:67DC-GRD1-DYTH-G1PC-00000-00,2023-01-25,"January 25, 2023 Wednesday",232,5,U.S. Federal; Delaware,2023-01-25,States News Service,States News Service,News,Available,8058,SNS2023,549 words,States News Service,549,English,49420
DELMARVA FOX SQUIRREL RECOVERY AND SPECIES RESTORATION IN DELAWARE CONTINUED DURING 2022,urn:contentItem:67C7-H991-F0J7-506M-00000-00,2023-01-20,"January 20, 2023 Friday",229,6,U.S. Federal; Delaware; Maryland,2023-01-20,US Fed News,,News,Available,282801,USFDNW2023,711 words,,711,English,49420
Officer Exculpation - Delaware and Maryland,urn:contentItem:67CR-X231-F03R-N1YW-00000-00,2023-01-23,"January 23, 2023 Monday",228,7,U.S. Federal; Delaware; Maryland,2023-01-23,JD Supra,Venable LLP,News,Available,484257,JSUP-5263,411 words,Venable LLP,411,English,49420
American Treatment Network Opens In Kent County; Awarded State Contract to Treat Uninsured Residents of Delaware,urn:contentItem:67CP-ST31-F11P-X35Y-00000-00,2023-01-21,"January 21, 2023 Saturday",228,8,U.S. Federal; Delaware; Pennsylvania,2023-01-21,Pharma & Healthcare Monitor Worldwide,,News,Available,428557,PHARMO2023,431 words,,431,English,49420
DELAWARE RELEASES K-12 MATHEMATICS FRAMEWORK,urn:contentItem:67C7-5YR1-DYTH-G3GH-00000-00,2023-01-20,"January 20, 2023 Friday",228,9,U.S. Federal; Delaware; New Mexico,2023-01-20,States News Service,States News Service,News,Available,8058,SNS2023,512 words,States News Service,512,English,49420
American Treatment Network Opens In Kent County; Awarded State Contract to Treat Uninsured Residents of Delaware,urn:contentItem:67C2-JN71-JB72-12GJ-00000-00,2023-01-20,"January 20, 2023 Friday",228,10,U.S. Federal; Delaware; Pennsylvania,2023-01-20,PR Newswire,,News,Available,8054,PRNEWS2023,496 words,,496,English,49420
LT. GOVERNOR HALL-LONG ANNOUNCES THE PURCHASE AND DISTRIBUTION OF CARE INFANT FORMULA FOR DELAWARE FAMILIES,urn:contentItem:67FT-TYV1-JD35-F488-00000-00,2023-02-01,"February 1, 2023 Wednesday",234,1,U.S. Federal; Delaware; Maryland,2023-02-01,US Fed News,,News,Available,282801,USFDNW2023,1693 words,,1693,English,50635
LT. GOVERNOR HALL-LONG ANNOUNCES THE PURCHASE AND DISTRIBUTION OF CARE INFANT FORMULA FOR DELAWARE FAMILIES,urn:contentItem:67FW-97C1-JCBF-S490-00000-00,2023-02-01,"February 1, 2023 Wednesday",234,2,U.S. Federal; Delaware; Maryland,2023-02-01,States News Service,States News Service,News,Available,8058,SNS2023,1616 words,States News Service,1616,English,50635
FUNDING AVAILABLE TO INCREASE COMPETITIVENESS OF DELAWARE 'S SPECIALTY CROPS,urn:contentItem:67FT-TYV1-JD35-F48G-00000-00,2023-02-01,"February 1, 2023 Wednesday",233,3,U.S. Federal; Delaware,2023-02-01,US Fed News,,News,Available,282801,USFDNW2023,369 words,,369,English,50635
DELAWARE STATE PARKS VISITATION EXCEEDS 8 MILLION FOR 2022,urn:contentItem:67FW-97C1-JCBF-S4R7-00000-00,2023-02-02,"February 2, 2023 Thursday",232,4,U.S. Federal; Delaware,2023-02-02,States News Service,States News Service,News,Available,8058,SNS2023,700 words,States News Service,700,English,50635
Delaware Enhanced Global Dividend and Income Fund ( NYSE : DEX ) Short Interest Update,urn:contentItem:67F1-NNK1-JCMN-Y309-00000-00,2023-01-29,"January 29, 2023 Sunday",232,5,U.S. Federal,2023-01-29,DailyPolitical,,News,Available,484233,AMCN-116307,748 words,,748,English,50635
DELAWARE STATE PARKS VISITATION EXCEEDS 8 MILLION FOR 2022,urn:contentItem:67G1-YMK1-F0J7-52H2-00000-00,2023-02-02,"February 2, 2023 Thursday",232,6,U.S. Federal; Delaware,2023-02-02,US Fed News,,News,Available,282801,USFDNW2023,743 words,,743,English,50635
CELEBRATING TITLE IX IN THE STATE OF DELAWARE,urn:contentItem:67FT-TYV1-JD35-F48F-00000-00,2023-02-01,"February 1, 2023 Wednesday",232,7,U.S. Federal; Delaware,2023-02-01,US Fed News,,News,Available,282801,USFDNW2023,884 words,,884,English,50635
U.S. Patents Awarded to Inventors in Delaware (Feb. 1),urn:contentItem:67FN-GHH1-JC11-10M3-00000-00,2023-02-01,"February 1, 2023 Wednesday",232,8,U.S. Federal; Arkansas; Delaware; Florida; Maryland; Michigan; Missouri; New Jersey; North Carolina; Pennsylvania; Virginia; Washington; Wyoming,2023-02-01,Targeted News Service,Targeted News Service Targeted News Service,News,Available,299219,TARGET2023,835 words,Targeted News Service Targeted News Service,835,English,50635
"In Novel SPAC Ruling, Court Questions Fundamental SPAC Structure Under Delaware Law",urn:contentItem:67FJ-YD81-F03R-N31S-00000-00,2023-02-01,"February 1, 2023 Wednesday",231,9,U.S. Federal; Delaware,2023-02-01,JD Supra,"Skadden, Arps, Slate, Meagher & Flom LLP",News,Available,484257,JSUP-5263,1825 words,"Skadden, Arps, Slate, Meagher & Flom LLP",1825,English,50635
AVELO AIRLINES TAKES FLIGHT FROM DELAWARE VALLEY,urn:contentItem:67FS-V8N1-JCBF-S071-00000-00,2023-02-01,"February 1, 2023 Wednesday",231,10,U.S. Federal; Connecticut; Delaware; Florida; Maryland; New Jersey; Pennsylvania,2023-02-01,States News Service,States News Service,News,Available,8058,SNS2023,1531 words,States News Service,1531,English,50635
Delaware Court of Chancery Holds that Officers of a Delaware Corporation Are Subject to Fiduciary Duty of Oversight,urn:contentItem:67H5-G3V1-JCMN-Y2S1-00000-00,2023-02-08,"February 8, 2023 Wednesday",233,1,U.S. Federal; Delaware,2023-02-08,JD Supra,Sheppard Mullin Richter & Hampton LLP,News,Available,484257,JSUP-5263,777 words,Sheppard Mullin Richter & Hampton LLP,777,English,48283
Delaware Court of Chancery Holds that Officers of a Delaware Corporation Are Subject to Fiduciary Duty of Oversight,urn:contentItem:67H5-G3V1-JCMN-Y356-00000-00,2023-02-08,"February 8, 2023 Wednesday",233,2,U.S. Federal; Delaware,2023-02-08,National Law Review,"Sheppard, Mullin, Richter & Hampton LLP",News,Available,484269,NTLR-120709,850 words,"Sheppard, Mullin, Richter & Hampton LLP",850,English,48283
SENATOR CARPER TO BRING DELAWARE COMMUNITY HEALTH ADVOCATE TO THE 2023 STATE OF THE UNION ADDRESS Sen. Thomas R. Carper (D- DE ) News Release,urn:contentItem:67H4-9051-DYVR-P23N-00000-00,2023-02-07,"February 7, 2023",232,3,U.S. Federal; Delaware; Dist. of Columbia,2023-02-07,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2023,365 words,,365,English,48283
"Delaware Investments Dividend and Income Fund, Inc. ( NYSE :DDF) Raises Dividend to $0.06 Per Share",urn:contentItem:5VV5-3SD1-JB40-X4H4-00000-00,2023-02-05,"February 5, 2023 Sunday",232,4,U.S. Federal; Pennsylvania,2023-02-05,American Banking and Market News,,News,Available,439934,AMBNWS2023,522 words,,522,English,48283
Senator Coons highlights impact of U.S. global leadership on Delaware economy and security at Wilmington conference Sen. Christopher A. Coons (D- DE ) News Release,urn:contentItem:67GX-TJ61-DYVR-P0WM-00000-00,2023-02-06,"February 6, 2023",232,5,U.S. Federal; Delaware; International; Ohio,2023-02-06,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2023,623 words,,623,English,48283
DELAWARE DIVISION OF THE ARTS ENCOURAGES ARTS PHILANTHROPY THROUGH DO MORE 24 DELAWARE,urn:contentItem:67HH-26D1-F0J7-5223-00000-00,2023-02-09,"February 9, 2023 Thursday",232,6,U.S. Federal; Delaware; New Jersey,2023-02-09,US Fed News,,News,Available,282801,USFDNW2023,884 words,,884,English,48283
"Delaware Investments Dividend and Income Fund, Inc. ( NYSE :DDF) Holdings Boosted by Shaker Financial Services LLC",urn:contentItem:67GY-HGX1-JCMN-Y45M-00000-00,2023-02-07,"February 7, 2023 Tuesday",232,7,U.S. Federal; Pennsylvania,2023-02-07,Transcript Daily,,News,Available,484294,AMCN-10009368,717 words,,717,English,48283
Annual Report Filing Reminders for DE and MA - 2023,urn:contentItem:67H5-G3V1-JCMN-Y2VP-00000-00,2023-02-08,"February 8, 2023 Wednesday",231,8,U.S. Federal; Delaware; Massachusetts,2023-02-08,JD Supra,Foley Hoag LLP,News,Available,484257,JSUP-5263,232 words,Foley Hoag LLP,232,English,48283
Delaware Investments National Municipal Income Fund (VFL) To Go Ex-Dividend on February 16th,urn:contentItem:67GG-XP41-DXK2-M0NH-00000-00,2023-02-05,"February 5, 2023 Sunday",231,9,U.S. Federal; Delaware,2023-02-05,American Banking and Market News,,News,Available,439934,AMBNWS2023,473 words,,473,English,48283
"DR. NISHELLE HINES, PRESIDENT AND CEO OF DELAWARE CHAPTER OF BLACK NURSES ROCK, TO JOIN REP. BLUNT ROCHESTER FOR STATE OF THE UNION Rep. Lisa Blunt Rochester (D- DE ) News Release",urn:contentItem:67H4-9051-DYVR-P1WT-00000-00,2023-02-07,"February 7, 2023",231,10,U.S. Federal; Delaware,2023-02-07,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2023,430 words,,430,English,48283
